Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201908,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1700
201908,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,532
201908,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,455
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,88
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,146
201908,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,331
201908,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,46
201909,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,2767
201909,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,732
201909,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,2364
201909,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,566
201909,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,2
201909,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,154
201909,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,7
